Année, Population, Aieux, Aieules
19971.5826,,,2812
19971.6046,,,2813
19971.6150,,,2814
19971.6319,,,2815
19971.6322,,,2816
19971.6462,,,2817
19971.6587,,,2818
19971.6771,,,2819
19971.6958,,,2820
19971.6969,,,2821
19971.7146,,,2822
19971.7239,,,2823
19971.7306,,,2824
19971.7326,,,2825
19971.7367,,,2826
19971.7806,,,2827
19971.8037,,,2828
19971.8342,,,2829
19971.8383,,,2830
19971.8672,,,2831
19971.9062,,,2832
19971.9148,,,2833
19971.9381,,,2834
19971.9382,,,2835
19971.9615,,,2836
19971.9823,,,2837
19972.0266,,,2838
19972.0283,,,2839
19972.0311,,,2840
19972.0397,,,2841
19972.0493,,,2842
19972.0523,,,2843
19972.1375,,,2844
19972.1715,,,2845
19972.2421,,,2846
19972.2423,,,2847
19972.2584,,,2848
19972.2807,,,2849
19972.2893,,,2850
19972.2927,,,2851
19972.3032,,,2852
19972.3086,,,2853
19972.4092,,,2854
19972.4283,,,2855
19972.4564,,,2856
19972.4765,,,2857
19972.5042,,,2858
19972.5597,,,2859
19972.6042,,,2860
19972.6086,,,2861
19972.6516,,,2862
19972.6558,,,2863
19972.6720,,,2864
19972.6895,,,2865
19972.7105,,,2866
19972.7142,,,2867
19972.7236,,,2868
19972.7284,,,2869
19972.7420,,,2870
19972.7665,,,2871
19972.7829,,,2872
19972.7842,,,2873
19972.8551,,,2874
19972.8730,,,2875
19972.8983,,,2876
19972.8984,,,2877
19972.9184,,,2878
19973.0280,,,2879
19973.0322,,,2880
19973.0430,,,2881
19973.0665,,,2882
19973.0725,,,2883
19973.0840,,,2884
19973.1075,,,2885
19973.1154,,,2886
19973.1345,,,2887
19973.1348,,,2888
19973.1645,,,2889
19973.1907,,,2890
19973.2162,,,2891
19973.2164,,,2892
19973.3123,,,2893
19973.3298,,,2894
19973.3774,,,2895
19973.4086,,,2896
19973.4185,,,2897
19973.4200,,,2898
19973.4507,,,2899
19973.4713,,,2900
19973.4956,,,2901
19973.5145,,,2902
19973.5403,,,2903
19973.5517,,,2904
19973.5774,,,2905
19973.6445,,,2906
19973.6615,,,2907
19973.6681,,,2908
19973.6769,,,2909
19973.6789,,,2910
19973.7075,,,2911
19973.7159,,,2912
19973.7342,,,2913
19973.7668,,,2914
19973.7817,,,2915
19973.7996,,,2916
19973.8042,,,2917
19973.8352,,,2918
19973.8660,,,2919
19973.8776,,,2920
19973.8802,,,2921
19973.8846,,,2922
19973.9028,,,2923
19973.9108,,,2924
19973.9225,,,2925
19973.9419,,,2926
19973.9846,,,2927
19973.9893,,,2928
19974.0008,,,2929
19974.0015,,,2930
19974.0350,,,2931
19974.0427,,,2932
19974.0427,,,2933
19974.0429,,,2934
19974.0570,,,2935
19974.0689,,,2936
19974.0923,,,2937
19974.1014,,,2938
19974.1349,,,2939
19974.1459,,,2940
19974.1560,,,2941
19974.1698,,,2942
19974.1974,,,2943
19974.2023,,,2944
19974.2102,,,2945
19974.2186,,,2946
19974.2510,,,2947
19974.2900,,,2948
19974.3175,,,2949
19974.3346,,,2950
19974.3446,,,2951
19974.3474,,,2952
19974.3530,,,2953
19974.4090,,,2954
19974.4318,,,2955
19974.4361,,,2956
19974.4444,,,2957
19974.4609,,,2958
19974.5097,,,2959
19974.5207,,,2960
19974.5222,,,2961
19974.5314,,,2962
19974.5374,,,2963
19974.5423,,,2964
19974.5521,,,2965
19974.5713,,,2966
19974.6243,,,2967
19974.6567,,,2968
19974.6652,,,2969
19974.6926,,,2970
19974.7163,,,2971
19974.7363,,,2972
19974.7390,,,2973
19974.7666,,,2974
19974.8153,,,2975
19974.8507,,,2976
19974.9260,,,2977
19974.9302,,,2978
19974.9396,,,2979
19974.9476,,,2980
19974.9759,,,2981
19975.0227,,,2982
19975.0796,,,2983
19975.1267,,,2984
19975.1378,,,2985
19975.1473,,,2986
19975.1481,,,2987
19975.1535,,,2988
19975.1733,,,2989
19975.1985,,,2990
19975.2019,,,2991
19975.2026,,,2992
19975.2050,,,2993
19975.2152,,,2994
19975.2398,,,2995
19975.2419,,,2996
19975.2528,,,2997
19975.2612,,,2998
19975.2982,,,2999
19975.3045,,,3000
19975.3222,,,3001
19975.3348,,,3002
19975.3458,,,3003
19975.3603,,,3004
19975.3662,,,3005
19975.3717,,,3006
19975.3857,,,3007
19975.3875,,,3008
19975.4212,,,3009
19975.4254,,,3010
19975.4422,,,3011
19975.4737,,,3012
19975.4986,,,3013
19975.5302,,,3014
19975.5330,,,3015
19975.5377,,,3016
19975.5609,,,3017
19975.5936,,,3018
19975.5978,,,3019
19975.6063,,,3020
19975.6191,,,3021
19975.6443,,,3022
19975.6682,,,3023
19975.6882,,,3024
19975.7234,,,3025
19975.7277,,,3026
19975.7738,,,3027
19975.7962,,,3028
19975.8265,,,3029
19975.8330,,,3030
19975.8694,,,3031
19975.8865,,,3032
19975.8897,,,3033
19975.9232,,,3034
19975.9669,,,3035
19975.9679,,,3036
19976.0016,,,3037
19976.0270,,,3038
19976.0363,,,3039
19976.0494,,,3040
19976.0511,,,3041
19976.1073,,,3042
19976.1123,,,3043
19976.1167,,,3044
19976.1193,,,3045
19976.1207,,,3046
19976.1252,,,3047
19976.1486,,,3048
19976.1516,,,3049
19976.1517,,,3050
19976.1958,,,3051
19976.2201,,,3052
19976.2435,,,3053
19976.2540,,,3054
19976.2788,,,3055
19976.2943,,,3056
19976.3026,,,3057
19976.3035,,,3058
19976.3362,,,3059
19976.3419,,,3060
19976.3531,,,3061
19976.3587,,,3062
19976.3638,,,3063
19976.3783,,,3064
19976.3793,,,3065
19976.4162,,,3066
19976.4243,,,3067
19976.4817,,,3068
19976.4831,,,3069
19976.5169,,,3070
19976.5209,,,3071
19976.5634,,,3072
19976.5681,,,3073
19976.5871,,,3074
19976.6192,,,3075
19976.6344,,,3076
19976.6362,,,3077
19976.6446,,,3078
19976.6460,,,3079
19976.6640,,,3080
19976.6790,,,3081
19976.6904,,,3082
19976.6929,,,3083
19976.7668,,,3084
19976.7858,,,3085
19976.8572,,,3086
19976.8658,,,3087
19976.8708,,,3088
19976.8858,,,3089
19976.8892,,,3090
19976.8935,,,3091
19976.9173,,,3092
19976.9477,,,3093
19976.9478,,,3094
19976.9479,,,3095
19976.9500,,,3096
19976.9761,,,3097
19976.9959,,,3098
19977.0005,,,3099
19977.0149,,,3100
19977.0278,,,3101
19977.0322,,,3102
19977.0325,,,3103
19977.0442,,,3104
19977.0442,,,3105
19977.0602,,,3106
19977.0609,,,3107
19977.0735,,,3108
19977.0783,,,3109
19977.0972,,,3110
19977.0984,,,3111
19977.1255,,,3112
19977.1317,,,3113
19977.1750,,,3114
19977.1981,,,3115
19977.2009,,,3116
19977.2140,,,3117
19977.2220,,,3118
19977.2384,,,3119
19977.2584,,,3120
19977.2843,,,3121
19977.3859,,,3122
19977.3987,,,3123
19977.4156,,,3124
19977.4236,,,3125
19977.4353,,,3126
19977.4507,,,3127
19977.4694,,,3128
19977.4965,,,3129
19977.5019,,,3130
19977.5413,,,3131
19977.5501,,,3132
19977.5511,,,3133
19977.5626,,,3134
19977.5764,,,3135
19977.5776,,,3136
19977.6004,,,3137
19977.6744,,,3138
19977.6745,,,3139
19977.6849,,,3140
19977.7300,,,3141
19977.7503,,,3142
19977.7573,,,3143
19977.7735,,,3144
19977.8221,,,3145
19977.8632,,,3146
19977.8654,,,3147
19977.8715,,,3148
19977.8846,,,3149
19977.8860,,,3150
19977.8902,,,3151
19977.9014,,,3152
19977.9190,,,3153
19977.9515,,,3154
19977.9528,,,3155
19977.9577,,,3156
19977.9583,,,3157
19977.9665,,,3158
19977.9924,,,3159
19977.9929,,,3160
19978.0171,,,3161
19978.0237,,,3162
19978.0386,,,3163
19978.0516,,,3164
19978.0580,,,3165
19978.0588,,,3166
19978.1138,,,3167
19978.1268,,,3168
19978.1436,,,3169
19978.1471,,,3170
19978.1481,,,3171
19978.2472,,,3172
19978.2530,,,3173
19978.2593,,,3174
19978.2784,,,3175
19978.2929,,,3176
19978.4100,,,3177
19978.4283,,,3178
19978.4312,,,3179
19978.4627,,,3180
19978.4663,,,3181
19978.4835,,,3182
19978.4884,,,3183
19978.5153,,,3184
19978.5290,,,3185
19978.5353,,,3186
19978.5479,,,3187
19978.5695,,,3188
19978.5779,,,3189
19978.5786,,,3190
19978.6007,,,3191
19978.6048,,,3192
19978.6215,,,3193
19978.6572,,,3194
19978.6650,,,3195
19978.6681,,,3196
19978.6784,,,3197
19978.7128,,,3198
19978.7182,,,3199
19978.7191,,,3200
19978.7404,,,3201
19978.7792,,,3202
19978.7933,,,3203
19978.8210,,,3204
19978.8284,,,3205
19978.8302,,,3206
19978.8435,,,3207
19978.8469,,,3208
19978.8836,,,3209
19978.8967,,,3210
19978.9312,,,3211
19978.9450,,,3212
19978.9606,,,3213
19978.9770,,,3214
19978.9977,,,3215
19979.0004,,,3216
19979.0034,,,3217
19979.0672,,,3218
19979.0786,,,3219
19979.1048,,,3220
19979.1173,,,3221
19979.1175,,,3222
19979.1218,,,3223
19979.1685,,,3224
19979.1704,,,3225
19979.1824,,,3226
19979.1885,,,3227
19979.1900,,,3228
19979.1953,,,3229
19979.2057,,,3230
19979.2136,,,3231
19979.2233,,,3232
19979.2248,,,3233
19979.2345,,,3234
19979.2415,,,3235
19979.2519,,,3236
19979.2543,,,3237
19979.2639,,,3238
19979.2680,,,3239
19979.2922,,,3240
19979.2934,,,3241
19979.2962,,,3242
19979.3197,,,3243
19979.3244,,,3244
19979.3319,,,3245
19979.3409,,,3246
19979.3762,,,3247
19979.3801,,,3248
19979.3822,,,3249
19979.3929,,,3250
19979.3956,,,3251
19979.4041,,,3252
19979.4167,,,3253
19979.4348,,,3254
19979.4576,,,3255
19979.4855,,,3256
19979.5030,,,3257
19979.5083,,,3258
19979.5295,,,3259
19979.5627,,,3260
19979.5650,,,3261
19979.5761,,,3262
19979.5831,,,3263
19979.5838,,,3264
19979.6027,,,3265
19979.6171,,,3266
19979.6189,,,3267
19979.6391,,,3268
19979.6512,,,3269
19979.6594,,,3270
19979.6631,,,3271
19979.6639,,,3272
19979.7528,,,3273
19979.7994,,,3274
19979.8177,,,3275
19979.8287,,,3276
19979.8422,,,3277
19979.8510,,,3278
19979.8569,,,3279
19979.8604,,,3280
19979.8663,,,3281
19979.8695,,,3282
19979.8765,,,3283
19979.8769,,,3284
19979.9277,,,3285
19979.9314,,,3286
19979.9562,,,3287
19979.9711,,,3288
19979.9890,,,3289
19979.9898,,,3290
19980.0194,,,3291
19980.0224,,,3292
19980.0334,,,3293
19980.0407,,,3294
19980.0464,,,3295
19980.0491,,,3296
19980.0869,,,3297
19980.0967,,,3298
19980.1104,,,3299
19980.1345,,,3300
19980.1564,,,3301
19980.1581,,,3302
19980.1617,,,3303
19980.1638,,,3304
19980.1711,,,3305
19980.1893,,,3306
19980.2112,,,3307
19980.2533,,,3308
19980.2797,,,3309
19980.2976,,,3310
19980.3513,,,3311
19980.3603,,,3312
19980.3750,,,3313
19980.3868,,,3314
19980.3982,,,3315
19980.4073,,,3316
19980.4324,,,3317
19980.4459,,,3318
19980.4587,,,3319
19980.4804,,,3320
19980.5095,,,3321
19980.5356,,,3322
19980.5439,,,3323
19980.5532,,,3324
19980.5900,,,3325
19980.5944,,,3326
19980.5992,,,3327
19980.6206,,,3328
19980.6313,,,3329
19980.6335,,,3330
19980.6342,,,3331
19980.6389,,,3332
19980.6794,,,3333
19980.6872,,,3334
19980.6883,,,3335
19980.7044,,,3336
19980.7277,,,3337
19980.7455,,,3338
19980.7725,,,3339
19980.7762,,,3340
19980.7946,,,3341
19980.8470,,,3342
19980.9100,,,3343
19980.9141,,,3344
19980.9220,,,3345
19980.9852,,,3346
19981.0112,,,3347
19981.0118,,,3348
19981.0308,,,3349
19981.0328,,,3350
19981.0557,,,3351
19981.0579,,,3352
19981.0668,,,3353
19981.1132,,,3354
19981.1154,,,3355
19981.1212,,,3356
19981.1320,,,3357
19981.2205,,,3358
19981.2351,,,3359
19981.2390,,,3360
19981.2522,,,3361
19981.2542,,,3362
19981.2644,,,3363
19981.2675,,,3364
19981.2684,,,3365
19981.2753,,,3366
19981.2933,,,3367
19981.2950,,,3368
19981.3027,,,3369
19981.3100,,,3370
19981.3375,,,3371
19981.3967,,,3372
19981.4212,,,3373
19981.4681,,,3374
19981.4851,,,3375
19981.5118,,,3376
19981.6197,,,3377
19981.6530,,,3378
19981.6755,,,3379
19981.6983,,,3380
19981.7115,,,3381
19981.7245,,,3382
19981.7424,,,3383
19981.7426,,,3384
19981.7456,,,3385
19981.7508,,,3386
19981.7753,,,3387
19981.8196,,,3388
19981.8324,,,3389
19981.8386,,,3390
19981.8412,,,3391
19981.8468,,,3392
19981.8502,,,3393
19981.8575,,,3394
19981.8652,,,3395
19981.8939,,,3396
19981.9011,,,3397
19981.9543,,,3398
19981.9609,,,3399
19981.9813,,,3400
19981.9860,,,3401
19982.0042,,,3402
19982.0422,,,3403
19982.0442,,,3404
19982.0651,,,3405
19982.0856,,,3406
19982.0930,,,3407
19982.1224,,,3408
19982.1312,,,3409
19982.1477,,,3410
19982.1639,,,3411
19982.1863,,,3412
19982.1999,,,3413
19982.2021,,,3414
19982.2108,,,3415
19982.2261,,,3416
19982.2515,,,3417
19982.2519,,,3418
19982.2872,,,3419
19982.2879,,,3420
19982.3105,,,3421
19982.3215,,,3422
19982.3228,,,3423
19982.3693,,,3424
19982.3901,,,3425
19982.3963,,,3426
19982.4782,,,3427
19982.5017,,,3428
19982.5071,,,3429
19982.5326,,,3430
19982.5577,,,3431
19982.5663,,,3432
19982.5802,,,3433
19982.5939,,,3434
19982.5996,,,3435
19982.6172,,,3436
19982.6260,,,3437
19982.6281,,,3438
19982.6723,,,3439
19982.6791,,,3440
19982.6966,,,3441
19982.6993,,,3442
19982.7025,,,3443
19982.7301,,,3444
19982.7302,,,3445
19982.7403,,,3446
19982.7747,,,3447
19982.8108,,,3448
19982.8176,,,3449
19982.8382,,,3450
19982.8440,,,3451
19982.8557,,,3452
19982.8678,,,3453
19982.8848,,,3454
19982.9060,,,3455
19982.9214,,,3456
19982.9622,,,3457
19982.9743,,,3458
19982.9908,,,3459
19983.0151,,,3460
19983.0193,,,3461
19983.0241,,,3462
19983.0420,,,3463
19983.0604,,,3464
19983.0680,,,3465
19983.0714,,,3466
19983.0809,,,3467
19983.0903,,,3468
19983.1004,,,3469
19983.1015,,,3470
19983.1277,,,3471
19983.1286,,,3472
19983.1415,,,3473
19983.1497,,,3474
19983.1617,,,3475
19983.1660,,,3476
19983.2053,,,3477
19983.2124,,,3478
19983.2314,,,3479
19983.2393,,,3480
19983.2531,,,3481
19983.2659,,,3482
19983.2818,,,3483
19983.2919,,,3484
19983.2951,,,3485
19983.3113,,,3486
19983.3301,,,3487
19983.3490,,,3488
19983.3545,,,3489
19983.3651,,,3490
19983.3776,,,3491
19983.3790,,,3492
19983.3852,,,3493
19983.3861,,,3494
19983.4317,,,3495
19983.4327,,,3496
19983.4372,,,3497
19983.4443,,,3498
19983.4588,,,3499
19983.4753,,,3500
19983.5125,,,3501
19983.5434,,,3502
19983.5529,,,3503
19983.5558,,,3504
19983.5562,,,3505
19983.5683,,,3506
19983.5718,,,3507
19983.5797,,,3508
19983.5891,,,3509
19983.5922,,,3510
19983.6027,,,3511
19983.6075,,,3512
19983.6269,,,3513
19983.6466,,,3514
19983.6485,,,3515
19983.6539,,,3516
19983.6548,,,3517
19983.6654,,,3518
19983.6801,,,3519
19983.6838,,,3520
19983.7134,,,3521
19983.7221,,,3522
19983.7585,,,3523
19983.7683,,,3524
19983.7851,,,3525
19983.7887,,,3526
19983.8177,,,3527
19983.8274,,,3528
19983.8319,,,3529
19983.8440,,,3530
19983.8468,,,3531
19983.8474,,,3532
19983.8546,,,3533
19983.8889,,,3534
19983.8931,,,3535
19983.9251,,,3536
19983.9268,,,3537
19983.9571,,,3538
19983.9591,,,3539
19983.9596,,,3540
19983.9625,,,3541
19983.9768,,,3542
19983.9904,,,3543
19983.9920,,,3544
19984.0042,,,3545
19984.0063,,,3546
19984.0116,,,3547
19984.0169,,,3548
19984.0190,,,3549
19984.0206,,,3550
19984.0450,,,3551
19984.0686,,,3552
19984.0917,,,3553
19984.1231,,,3554
19984.1275,,,3555
19984.1427,,,3556
19984.1445,,,3557
19984.1511,,,3558
19984.1524,,,3559
19984.1544,,,3560
19984.1638,,,3561
19984.1714,,,3562
19984.1882,,,3563
19984.1897,,,3564
19984.2106,,,3565
19984.2192,,,3566
19984.2264,,,3567
19984.2305,,,3568
19984.2465,,,3569
19984.2757,,,3570
19984.3128,,,3571
19984.3155,,,3572
19984.3190,,,3573
19984.3307,,,3574
19984.3399,,,3575
19984.3399,,,3576
19984.3399,,,3577
19984.3512,,,3578
19984.3660,,,3579
19984.3892,,,3580
19984.4013,,,3581
19984.4041,,,3582
19984.4156,,,3583
19984.4191,,,3584
19984.4260,,,3585
19984.4286,,,3586
19984.4305,,,3587
19984.4450,,,3588
19984.4511,,,3589
19984.4530,,,3590
19984.4541,,,3591
19984.4586,,,3592
19984.4611,,,3593
19984.4835,,,3594
19984.4974,,,3595
19984.5068,,,3596
19984.5083,,,3597
19984.5326,,,3598
19984.5448,,,3599
19984.5598,,,3600
19984.5599,,,3601
19984.5816,,,3602
19984.5922,,,3603
19984.6064,,,3604
19984.6145,,,3605
19984.6171,,,3606
19984.6202,,,3607
19984.6293,,,3608
19984.6338,,,3609
19984.6345,,,3610
19984.6388,,,3611
19984.6555,,,3612
19984.6598,,,3613
19984.6894,,,3614
19984.6987,,,3615
19984.7222,,,3616
19984.7314,,,3617
19984.7334,,,3618
19984.7525,,,3619
19984.7635,,,3620
19984.7822,,,3621
19984.8031,,,3622
19984.8279,,,3623
19984.8450,,,3624
19984.8486,,,3625
19984.8566,,,3626
19984.8803,,,3627
19984.8954,,,3628
19984.8963,,,3629
19984.9106,,,3630
19984.9224,,,3631
19984.9379,,,3632
19984.9389,,,3633
19984.9403,,,3634
19984.9477,,,3635
19984.9871,,,3636
19984.9912,,,3637
19984.9994,,,3638
19985.0092,,,3639
19985.0131,,,3640
19985.0149,,,3641
19985.0372,,,3642
19985.0630,,,3643
19985.0666,,,3644
19985.0893,,,3645
19985.0982,,,3646
19985.1028,,,3647
19985.1091,,,3648
19985.1179,,,3649
19985.1294,,,3650
19985.1411,,,3651
19985.1453,,,3652
19985.1524,,,3653
19985.1625,,,3654
19985.1906,,,3655
19985.1938,,,3656
19985.2021,,,3657
19985.2222,,,3658
19985.2223,,,3659
19985.2237,,,3660
19985.2431,,,3661
19985.2431,,,3662
19985.2587,,,3663
19985.3427,,,3664
19985.3445,,,3665
19985.3611,,,3666
19985.3843,,,3667
19985.3874,,,3668
19985.3911,,,3669
19985.4238,,,3670
19985.4264,,,3671
19985.4514,,,3672
19985.4789,,,3673
19985.5284,,,3674
19985.5290,,,3675
19985.5411,,,3676
19985.5477,,,3677
19985.5509,,,3678
19985.5656,,,3679
19985.5846,,,3680
19985.6308,,,3681
19985.6329,,,3682
19985.6361,,,3683
19985.6591,,,3684
19985.6636,,,3685
19985.6805,,,3686
19985.6810,,,3687
19985.6831,,,3688
19985.6878,,,3689
19985.6974,,,3690
19985.6986,,,3691
19985.7003,,,3692
19985.7388,,,3693
19985.7429,,,3694
19985.7479,,,3695
19985.7485,,,3696
19985.7856,,,3697
19985.7870,,,3698
19985.7954,,,3699
19985.8159,,,3700
19985.8333,,,3701
19985.8376,,,3702
19985.8588,,,3703
19985.8769,,,3704
19985.8825,,,3705
19985.8875,,,3706
19985.8958,,,3707
19985.9006,,,3708
19985.9244,,,3709
19985.9371,,,3710
19985.9660,,,3711
19985.9880,,,3712
19985.9993,,,3713
19986.0014,,,3714
19986.0045,,,3715
19986.0214,,,3716
19986.0349,,,3717
19986.0448,,,3718
19986.0537,,,3719
19986.0638,,,3720
19986.0641,,,3721
19986.0653,,,3722
19986.0940,,,3723
19986.0961,,,3724
19986.1032,,,3725
19986.1130,,,3726
19986.1212,,,3727
19986.1523,,,3728
19986.1778,,,3729
19986.1945,,,3730
19986.2456,,,3731
19986.2872,,,3732
19986.2970,,,3733
19986.3189,,,3734
19986.3401,,,3735
19986.3421,,,3736
19986.3565,,,3737
19986.3610,,,3738
19986.3925,,,3739
19986.3954,,,3740
19986.3966,,,3741
19986.3967,,,3742
19986.4293,,,3743
19986.4326,,,3744
19986.4341,,,3745
19986.4370,,,3746
19986.4667,,,3747
19986.4721,,,3748
19986.4783,,,3749
19986.4831,,,3750
19986.5010,,,3751
19986.5205,,,3752
19986.5360,,,3753
19986.5489,,,3754
19986.5577,,,3755
19986.5585,,,3756
19986.5804,,,3757
19986.5937,,,3758
19986.6113,,,3759
19986.6154,,,3760
19986.6224,,,3761
19986.6381,,,3762
19986.6437,,,3763
19986.6459,,,3764
19986.6554,,,3765
19986.6606,,,3766
19986.6652,,,3767
19986.6724,,,3768
19986.6750,,,3769
19986.7338,,,3770
19986.7379,,,3771
19986.7399,,,3772
19986.8047,,,3773
19986.8183,,,3774
19986.8217,,,3775
19986.8222,,,3776
19986.8615,,,3777
19986.8953,,,3778
19986.9034,,,3779
19986.9316,,,3780
19986.9415,,,3781
19986.9446,,,3782
19986.9454,,,3783
19986.9789,,,3784
19986.9818,,,3785
19987.0070,,,3786
19987.0174,,,3787
19987.0249,,,3788
19987.0342,,,3789
19987.0480,,,3790
19987.0487,,,3791
19987.0564,,,3792
19987.0672,,,3793
19987.0720,,,3794
19987.0878,,,3795
19987.1045,,,3796
19987.1086,,,3797
19987.1465,,,3798
19987.1598,,,3799
19987.1607,,,3800
19987.1612,,,3801
19987.1894,,,3802
19987.1991,,,3803
19987.2006,,,3804
19987.2149,,,3805
19987.2225,,,3806
19987.2306,,,3807
19987.2396,,,3808
19987.2528,,,3809
19987.2638,,,3810
19987.2696,,,3811
19987.2790,,,3812
19987.2844,,,3813
19987.2872,,,3814
19987.2990,,,3815
19987.3166,,,3816
19987.3852,,,3817
19987.4138,,,3818
19987.4198,,,3819
19987.4224,,,3820
19987.4344,,,3821
19987.4438,,,3822
19987.4583,,,3823
19987.4882,,,3824
19987.4963,,,3825
19987.4991,,,3826
19987.5039,,,3827
19987.5060,,,3828
19987.5085,,,3829
19987.5167,,,3830
19987.5187,,,3831
19987.5199,,,3832
19987.5340,,,3833
19987.5381,,,3834
19987.5450,,,3835
19987.5631,,,3836
19987.5713,,,3837
19987.5781,,,3838
19987.5815,,,3839
19987.6155,,,3840
19987.6457,,,3841
19987.6537,,,3842
19987.6571,,,3843
19987.7239,,,3844
19987.7247,,,3845
19987.7292,,,3846
19987.7407,,,3847
19987.7413,,,3848
19987.7602,,,3849
19987.8004,,,3850
19987.8560,,,3851
19987.8715,,,3852
19987.8719,,,3853
19987.9034,,,3854
19987.9268,,,3855
19987.9561,,,3856
19987.9609,,,3857
19987.9979,,,3858
19988.0078,,,3859
19988.0094,,,3860
19988.0147,,,3861
19988.0148,,,3862
19988.0227,,,3863
19988.0239,,,3864
19988.0643,,,3865
19988.0903,,,3866
19988.1252,,,3867
19988.1287,,,3868
19988.1465,,,3869
19988.1559,,,3870
19988.1613,,,3871
19988.1766,,,3872
19988.1858,,,3873
19988.1976,,,3874
19988.2059,,,3875
19988.2081,,,3876
19988.2314,,,3877
19988.2530,,,3878
19988.2565,,,3879
19988.2608,,,3880
19988.2970,,,3881
19988.3068,,,3882
19988.3266,,,3883
19988.3383,,,3884
19988.3389,,,3885
19988.3629,,,3886
19988.4048,,,3887
19988.4187,,,3888
19988.4230,,,3889
19988.4275,,,3890
19988.4309,,,3891
19988.4442,,,3892
19988.4733,,,3893
19988.4839,,,3894
19988.4839,,,3895
19988.4973,,,3896
19988.5037,,,3897
19988.5138,,,3898
19988.5139,,,3899
19988.5160,,,3900
19988.5220,,,3901
19988.5317,,,3902
19988.5349,,,3903
19988.5365,,,3904
19988.5377,,,3905
19988.5611,,,3906
19988.5679,,,3907
19988.5910,,,3908
19988.5935,,,3909
19988.5949,,,3910
19988.5952,,,3911
19988.6083,,,3912
19988.6358,,,3913
19988.6490,,,3914
19988.6503,,,3915
19988.6604,,,3916
19988.6754,,,3917
19988.6812,,,3918
19988.6890,,,3919
19988.7076,,,3920
19988.7128,,,3921
19988.7134,,,3922
19988.7138,,,3923
19988.7213,,,3924
19988.7897,,,3925
19988.8021,,,3926
19988.8079,,,3927
19988.8103,,,3928
19988.8287,,,3929
19988.8372,,,3930
19988.8500,,,3931
19988.8817,,,3932
19988.9025,,,3933
19988.9427,,,3934
19988.9509,,,3935
19988.9681,,,3936
19988.9684,,,3937
19988.9788,,,3938
19988.9936,,,3939
19988.9997,,,3940
19989.0009,,,3941
19989.0215,,,3942
19989.0242,,,3943
19989.0356,,,3944
19989.0525,,,3945
19989.0578,,,3946
19989.0583,,,3947
19989.0643,,,3948
19989.0684,,,3949
19989.0719,,,3950
19989.0739,,,3951
19989.1124,,,3952
19989.1154,,,3953
19989.1217,,,3954
19989.1319,,,3955
19989.1334,,,3956
19989.1356,,,3957
19989.1387,,,3958
19989.1408,,,3959
19989.1464,,,3960
19989.1648,,,3961
19989.1700,,,3962
19989.1785,,,3963
19989.1819,,,3964
19989.1955,,,3965
19989.2345,,,3966
19989.2542,,,3967
19989.2642,,,3968
19989.2662,,,3969
19989.2712,,,3970
19989.2767,,,3971
19989.2771,,,3972
19989.2772,,,3973
19989.2847,,,3974
19989.2909,,,3975
19989.2918,,,3976
19989.2938,,,3977
19989.2999,,,3978
19989.3058,,,3979
19989.3364,,,3980
19989.3438,,,3981
19989.3455,,,3982
19989.3829,,,3983
19989.3870,,,3984
19989.3879,,,3985
19989.3892,,,3986
19989.4393,,,3987
19989.4454,,,3988
19989.4511,,,3989
19989.4559,,,3990
19989.4678,,,3991
19989.4784,,,3992
19989.4831,,,3993
19989.4840,,,3994
19989.4958,,,3995
19989.4981,,,3996
19989.5043,,,3997
19989.5078,,,3998
19989.5218,,,3999
19989.5538,,,4000
19989.5594,,,4001
19989.5782,,,4002
19989.5800,,,4003
19989.5826,,,4004
19989.6018,,,4005
19989.6304,,,4006
19989.6552,,,4007
19989.6605,,,4008
19989.6639,,,4009
19989.6658,,,4010
19989.6734,,,4011
19989.6854,,,4012
19989.7084,,,4013
19989.7311,,,4014
19989.7376,,,4015
19989.7497,,,4016
19989.7532,,,4017
19989.7676,,,4018
19989.7768,,,4019
19989.8134,,,4020
19989.8338,,,4021
19989.8525,,,4022
19989.8564,,,4023
19989.8601,,,4024
19989.8657,,,4025
19989.8669,,,4026
19989.8858,,,4027
19989.9040,,,4028
19989.9448,,,4029
19989.9552,,,4030
19989.9719,,,4031
19989.9727,,,4032
19989.9888,,,4033
19989.9911,,,4034
19989.9960,,,4035
19989.9982,,,4036
19990.0014,,,4037
19990.0022,,,4038
19990.0038,,,4039
19990.0311,,,4040
19990.0322,,,4041
19990.0322,,,4042
19990.0389,,,4043
19990.0565,,,4044
19990.0660,,,4045
19990.0743,,,4046
19990.0755,,,4047
19990.0832,,,4048
19990.0879,,,4049
19990.0885,,,4050
19990.0914,,,4051
19990.0919,,,4052
19990.1108,,,4053
19990.1192,,,4054
19990.1363,,,4055
19990.1482,,,4056
19990.1613,,,4057
19990.1669,,,4058
19990.1676,,,4059
19990.1696,,,4060
19990.1871,,,4061
19990.1929,,,4062
19990.2165,,,4063
19990.2185,,,4064
19990.2199,,,4065
19990.2518,,,4066
19990.2567,,,4067
19990.2615,,,4068
19990.2675,,,4069
19990.2721,,,4070
19990.2803,,,4071
19990.3276,,,4072
19990.3324,,,4073
19990.3362,,,4074
19990.3498,,,4075
19990.3632,,,4076
19990.3697,,,4077
19990.4188,,,4078
19990.4230,,,4079
19990.4330,,,4080
19990.4362,,,4081
19990.4385,,,4082
